unit_id,ROI,hemisphere,mean_x,mean_y,ecc,sigma,mean_R2,voxels,local_cos,local_mse,localization_r1,localization_r5,localization_mrr,sample_r1,sample_r5,sample_mrr,locality_gap
V2_right_u006,V2,right,-0.8663004160028052,4.190459657359767,4.425960147703016,0.38165839602919044,41.74959089949324,37,0.6694896221160889,0.11579310148954391,0.03,0.15666666666666668,0.13036747606668575,0.0,0.023333333333333334,0.023729792585542378,-0.08000268042087555
V2_right_u007,V2,right,0.057244892697781324,-4.571021982601711,4.637698079858508,0.47419002146593164,52.38672937665667,28,0.5984686017036438,0.1682349592447281,0.013333333333333334,0.08333333333333333,0.07487089767364545,0.0033333333333333335,0.03,0.02665183294615348,-0.14058811962604523
V2_right_u008,V2,right,-5.965214404192838,1.5857468360613067,6.332280787554654,0.8848966163667765,47.64868380806663,22,0.6469049453735352,0.11837019771337509,0.043333333333333335,0.19,0.13965129950461214,0.0033333333333333335,0.023333333333333334,0.02356648257944867,-0.11459825932979584
V2_right_u009,V2,right,-4.405720215577346,4.654996156692505,6.435198252017681,1.1984985310297747,47.68580539409931,26,0.5784016847610474,0.13004066050052643,0.02,0.07333333333333333,0.07321921931437952,0.0033333333333333335,0.013333333333333334,0.021978751682146528,-0.15643836557865143
V3_left_u000,V3,left,0.40510281749712623,0.07853046068075029,0.6326955575707622,0.12010042142091235,52.97430967742746,176,0.6339678764343262,0.1075839102268219,0.07333333333333333,0.22333333333333333,0.17435152858436265,0.01,0.043333333333333335,0.039535267485870156,-0.09706125408411026
V3_left_u001,V3,left,1.8217959980810843,0.6454063283594986,2.037625907569803,0.31480694474071585,71.21875024610951,93,0.6591222882270813,0.1317909210920334,0.03666666666666667,0.21666666666666667,0.14212557059519257,0.013333333333333334,0.02666666666666667,0.032886732726768154,-0.09789237380027771
V3_left_u002,V3,left,1.3370569819534146,-1.666622650784415,2.2206176438847103,0.5286443429822857,63.09360377852981,74,0.5218120217323303,0.1683439463376999,0.0,0.03333333333333333,0.04831026133864624,0.02,0.05333333333333334,0.05274498662849945,-0.15806931257247925
V3_left_u003,V3,left,4.016566236813863,-0.8841004432884582,4.212184523091172,0.35004136120110296,63.07316225225275,66,0.6279634237289429,0.13858740031719208,0.02666666666666667,0.11333333333333333,0.10094516552868124,0.013333333333333334,0.043333333333333335,0.04350761982208492,-0.1167232021689415
V3_left_u004,V3,left,1.7301507247818841,3.921239307191637,4.382576274871826,0.41214066886653505,53.17478773328993,45,0.6935409307479858,0.13113528490066528,0.043333333333333335,0.31666666666666665,0.1854293380016788,0.013333333333333334,0.043333333333333335,0.03596374687239145,-0.04316715896129608
V3_left_u005,V3,left,2.835542593044894,-4.207677548272269,5.175810977390834,0.5199608249855893,48.5808940070016,35,0.6007950305938721,0.12628068029880524,0.013333333333333334,0.10333333333333333,0.08816931425518588,0.0033333333333333335,0.023333333333333334,0.026834841722518626,-0.14773935079574585
V3_left_u006,V3,left,4.800327903694576,2.6911490485072136,5.638067258728875,0.657182889783548,39.65058411492242,36,0.6566624641418457,0.13658328354358673,0.023333333333333334,0.15,0.11635314379136884,0.013333333333333334,0.023333333333333334,0.030908170810343874,-0.08746755868196487
V3_left_u007,V3,left,5.3337982944820235,-3.5584110695382822,6.53321303492007,0.9911680681549985,44.693158439967945,23,0.6388653516769409,0.13452039659023285,0.02,0.10333333333333333,0.09404718529156604,0.006666666666666667,0.05,0.035383955827898245,-0.11198124289512634
V3_right_u000,V3,right,-0.4445059751481179,-0.08836905833105652,0.8888926251164201,0.17739684501786393,49.48157322650053,196,0.6549007296562195,0.1236950159072876,0.043333333333333335,0.17333333333333334,0.13745149485325175,0.01,0.03,0.03350463283313462,-0.0963820144534111
V3_right_u001,V3,right,-2.1425869497534347,-1.0253227614695588,2.4869376225014257,0.3759146110243993,66.13886882834238,73,0.652568519115448,0.10962694883346558,0.02,0.16333333333333333,0.1171663882955636,0.0033333333333333335,0.03,0.028135935340684613,-0.10410510748624802
V3_right_u002,V3,right,-1.9486953100642643,2.721672219199103,3.412605098775915,0.5419923448683442,59.59395777212607,37,0.6644993424415588,0.10957366973161697,0.043333333333333335,0.21666666666666667,0.14740518589676546,0.01,0.03666666666666667,0.035135049138647206,-0.09239281713962555
V3_right_u003,V3,right,-3.683006147543589,0.6425446528527472,3.8237471183141074,0.6103660407631347,54.540400399102104,36,0.6782699823379517,0.10293959081172943,0.09333333333333334,0.29,0.20025789794520488,0.0033333333333333335,0.02666666666666667,0.026889630684659042,-0.08083824068307877
V3_right_u004,V3,right,-1.0949922312508549,-4.356908308832269,4.545284246143542,0.49708296013832615,50.20550205833033,57,0.6741196513175964,0.11617682129144669,0.03,0.20666666666666667,0.13291759491396,0.0033333333333333335,0.03333333333333333,0.027399350573037762,-0.06968361139297485
V3_right_u005,V3,right,-3.671018213033676,-2.660456505417824,4.635410022735596,0.3842089283047244,49.154740834236144,40,0.6310780644416809,0.11062093079090118,0.07333333333333333,0.21,0.1648916967809138,0.0033333333333333335,0.03,0.028970063809349616,-0.10067058354616165
V3_right_u006,V3,right,-6.432072246775908,-0.8029199158267789,6.600969987757066,0.9865323410314673,33.90598813225241,17,0.6678701043128967,0.11109652370214462,0.08666666666666667,0.25666666666666665,0.19125420665446213,0.01,0.016666666666666666,0.028618032020900158,-0.09637201577425003
V3_right_u007,V3,right,-5.239130407571793,3.932383269071579,6.665068998932838,1.2883471613749862,50.45258378982544,32,0.5649529695510864,0.12693680822849274,0.01,0.05,0.06478426639414382,0.0033333333333333335,0.03333333333333333,0.03036588102539515,-0.14767634868621826
hV4_left_u000,hV4,left,0.20981981939985417,0.28169421980467935,0.4634298098972067,0.128040873457212,37.25241077740987,120,0.47276175022125244,0.20962603390216827,0.0,0.013333333333333334,0.03560047001079209,0.016666666666666666,0.06333333333333334,0.05597406879389953,-0.17454777657985687
hV4_left_u001,hV4,left,1.583378781412923,0.4266761395871114,1.8358078938583995,0.44909186698604636,43.74935152364332,86,0.6305661797523499,0.10333365201950073,0.08,0.23,0.1738425543728854,0.01,0.04666666666666667,0.044663960615985425,-0.10813212394714355
hV4_left_u002,hV4,left,2.241897804889123,3.7253535051603577,4.566974027736767,0.6235865547850326,45.237183673961745,37,0.7092722654342651,0.10886858403682709,0.14666666666666667,0.38333333333333336,0.27355349924263783,0.01,0.03666666666666667,0.03621309075246783,-0.039740052074193954
hV4_left_u003,hV4,left,3.3270387990134105,-3.739525411810194,5.074222905295236,0.496017742868779,39.820222582135884,14,0.601082980632782,0.1615043431520462,0.016666666666666666,0.04666666666666667,0.06492739139830728,0.006666666666666667,0.02,0.02701047940500191,-0.14953456819057465
hV4_left_u004,hV4,left,5.927716708183288,-0.5338220179080964,6.037162351608276,0.5068768873810768,44.70579452514649,20,0.6577056646347046,0.12056300044059753,0.03333333333333333,0.13,0.11431388924646181,0.0033333333333333335,0.023333333333333334,0.02751933380883737,-0.10033809393644333
hV4_right_u000,hV4,right,-0.7302557635271261,-0.2591975114623746,0.9995719982731727,0.2792515810616615,35.41349107219327,124,0.6595494747161865,0.1208234429359436,0.03333333333333333,0.13666666666666666,0.1228279210897995,0.006666666666666667,0.03666666666666667,0.03470883781303027,-0.09052855521440506
hV4_right_u001,hV4,right,-1.6794843831915913,1.447572125006973,2.362418754601184,0.5459929555654526,61.145331830154234,81,0.5751089453697205,0.12873031198978424,0.013333333333333334,0.10666666666666667,0.08987120615848453,0.01,0.05333333333333334,0.045959490296875564,-0.12805570662021637
hV4_right_u002,hV4,right,-4.87288354790729,0.5611882131830181,5.047847146573274,1.2466893558916838,49.31317478677501,23,0.6865989565849304,0.11605057120323181,0.03333333333333333,0.21666666666666667,0.15084400892556218,0.006666666666666667,0.02,0.02643795777239058,-0.06636304408311844
hV4_right_u003,hV4,right,-2.879437332803553,3.998315529389815,5.023352828892794,0.8156319558620453,56.30948933688077,22,0.659888505935669,0.09870307892560959,0.08,0.25,0.17984902662183028,0.01,0.03666666666666667,0.03614862911537873,-0.0975695550441742
hV4_right_u004,hV4,right,-3.66003181040287,-3.9474651217460632,5.521622031927109,0.8546008937992156,34.15467357635498,16,0.6946853399276733,0.09185995906591415,0.07666666666666666,0.29333333333333333,0.2039242459345202,0.006666666666666667,0.016666666666666666,0.026138926192077215,-0.07375725358724594
