unit_id,ROI,hemisphere,mean_x,mean_y,ecc,sigma,mean_R2,voxels,local_cos,local_mse,localization_r1,localization_r5,localization_mrr,sample_r1,sample_r5,sample_mrr,locality_gap
V2_right_u009,V2,right,-4.405720215577346,4.654996156692505,6.435198252017681,1.1984985310297747,47.68580539409931,26,0.6765077710151672,0.12054724246263504,0.04,0.23,0.14909535261658285,0.006666666666666667,0.03,0.028850069082707167,-0.06298305839300156
V3_left_u000,V3,left,0.40510281749712623,0.07853046068075029,0.6326955575707622,0.12010042142091235,52.97430967742746,176,0.5177493095397949,0.1675165295600891,0.0033333333333333335,0.05,0.05688737347153117,0.03,0.08666666666666667,0.07395374542820331,-0.1383521556854248
V3_left_u001,V3,left,1.8217959980810843,0.6454063283594986,2.037625907569803,0.31480694474071585,71.21875024610951,93,0.6063474416732788,0.12152009457349777,0.02666666666666667,0.18,0.11920725275033751,0.01,0.05333333333333334,0.049656428844467956,-0.11878769099712372
V3_left_u002,V3,left,1.3370569819534146,-1.666622650784415,2.2206176438847103,0.5286443429822857,63.09360377852981,74,0.6465935707092285,0.10335192084312439,0.08333333333333333,0.2633333333333333,0.18981107106416625,0.016666666666666666,0.06,0.049299379613585374,-0.08680946379899979
V3_left_u003,V3,left,4.016566236813863,-0.8841004432884582,4.212184523091172,0.35004136120110296,63.07316225225275,66,0.6293780207633972,0.13582348823547363,0.03,0.12333333333333334,0.10526901574575333,0.01,0.05,0.043520001849606006,-0.11657979339361191
V3_left_u004,V3,left,1.7301507247818841,3.921239307191637,4.382576274871826,0.41214066886653505,53.17478773328993,45,0.6916534304618835,0.12999524176120758,0.056666666666666664,0.31333333333333335,0.196553358681551,0.01,0.043333333333333335,0.0375160594795145,-0.04764803498983383
V3_left_u005,V3,left,2.835542593044894,-4.207677548272269,5.175810977390834,0.5199608249855893,48.5808940070016,35,0.6627798676490784,0.13003623485565186,0.03333333333333333,0.21666666666666667,0.1425856559483118,0.01,0.02666666666666667,0.032403373750170654,-0.0875765010714531
V3_left_u006,V3,left,4.800327903694576,2.6911490485072136,5.638067258728875,0.657182889783548,39.65058411492242,36,0.6577222347259521,0.13627201318740845,0.02666666666666667,0.16333333333333333,0.12347689747936429,0.01,0.02666666666666667,0.0329164280022971,-0.0877903625369072
V3_left_u007,V3,left,5.3337982944820235,-3.5584110695382822,6.53321303492007,0.9911680681549985,44.693158439967945,23,0.6391228437423706,0.1332605928182602,0.03333333333333333,0.09666666666666666,0.09995453934965812,0.006666666666666667,0.03666666666666667,0.0315378552649306,-0.11212056130170822
V3_right_u000,V3,right,-0.4445059751481179,-0.08836905833105652,0.8888926251164201,0.17739684501786393,49.48157322650053,196,0.5709539651870728,0.12127773463726044,0.016666666666666666,0.13333333333333333,0.09987130197104356,0.02,0.09,0.0712677533672294,-0.10610197484493256
V3_right_u001,V3,right,-2.1425869497534347,-1.0253227614695588,2.4869376225014257,0.3759146110243993,66.13886882834238,73,0.6331875324249268,0.10742709040641785,0.07333333333333333,0.23,0.17466533669305556,0.01,0.05333333333333334,0.04261980838480808,-0.098001629114151
V3_right_u002,V3,right,-1.9486953100642643,2.721672219199103,3.412605098775915,0.5419923448683442,59.59395777212607,37,0.6821644902229309,0.10149973630905151,0.06333333333333334,0.29,0.1906414662139502,0.006666666666666667,0.02666666666666667,0.03010377002547622,-0.07551053166389465
V3_right_u003,V3,right,-3.683006147543589,0.6425446528527472,3.8237471183141074,0.6103660407631347,54.540400399102104,36,0.6522727608680725,0.10920430719852448,0.02666666666666667,0.16,0.12058329005481674,0.0033333333333333335,0.04,0.03318235659290996,-0.10027303546667099
